player_id,player_name,position,season,week,carries,targets,receptions,touches,actual_fpts,exp_fpts,delta,flag
00-0034351,Dallas Goedert,TE,2024,12,0,5,4,4,5.9,12.48,-6.58,Sell-High
00-0035676,A.J. Brown,WR,2024,12,0,7,6,6,22.9,14.36,8.54,Buy-Low
00-0033908,Cooper Kupp,WR,2024,12,0,11,8,8,20.0,15.31,4.6899999999999995,Buy-Low
00-0032775,Demarcus Robinson,WR,2024,12,0,3,2,2,9.5,6.94,2.5599999999999996,Neutral
,,,2024,12,0,2,0,0,0.0,3.86,-3.86,Neutral
00-0034844,Saquon Barkley,RB,2024,12,26,4,4,30,46.2,22.34,23.860000000000003,Buy-Low
,,,2024,12,0,3,0,0,0.0,6.6,-6.6,Sell-High
00-0037741,Jahan Dotson,WR,2024,12,0,1,1,1,1.4,1.46,-0.06,Neutral
00-0037086,Grant Calcaterra,TE,2024,12,0,1,0,0,0.0,1.54,-1.54,Neutral
00-0036244,Colby Parkinson,TE,2024,12,0,2,1,1,2.0,2.93,-0.9300000000000002,Neutral
00-0039074,Davis Allen,TE,2024,12,0,1,0,0,0.0,1.41,-1.41,Neutral
00-0039236,Johnny Wilson,WR,2024,12,0,1,0,0,0.0,3.31,-3.31,Neutral
00-0036427,Tyler Johnson,WR,2024,12,0,1,1,1,2.1,1.55,0.55,Neutral
00-0036849,Tutu Atwell,WR,2024,12,0,3,3,3,6.0,4.35,1.6500000000000004,Neutral
00-0029263,Russell Wilson,QB,2024,12,3,0,0,3,15.8,10.75,5.050000000000001,Buy-Low
00-0038558,Darnell Washington,TE,2024,12,0,3,3,3,4.4,4.0,0.4000000000000003,Neutral
00-0037247,George Pickens,WR,2024,12,0,7,4,4,8.8,10.32,-1.5199999999999996,Neutral
00-0036894,Pat Freiermuth,TE,2024,12,0,4,4,4,9.9,5.08,4.82,Buy-Low
00-0031503,Jameis Winston,QB,2024,12,3,0,0,3,15.46,15.66,-0.1999999999999993,Neutral
00-0033885,David Njoku,TE,2024,12,0,5,1,1,3.9,11.16,-7.26,Sell-High
00-0037267,Jerome Ford,RB,2024,12,4,1,1,5,3.7,3.08,0.6200000000000001,Neutral
00-0036415,Van Jefferson,WR,2024,12,0,2,2,2,5.9,2.55,3.3500000000000005,Neutral
00-0038979,Cedric Tillman,WR,2024,12,0,4,2,2,2.8,5.56,-2.76,Neutral
00-0037837,Calvin Austin III,WR,2024,12,0,3,3,3,16.8,4.75,12.05,Buy-Low
00-0036893,Najee Harris,RB,2024,12,16,2,2,18,7.4,10.32,-2.920000000000001,Neutral
00-0037228,Jaylen Warren,RB,2024,12,11,4,3,14,15.4,11.01,4.390000000000001,Buy-Low
00-0036407,Jerry Jeudy,WR,2024,12,0,6,6,6,14.5,9.0,5.5,Buy-Low
00-0034791,Nick Chubb,RB,2024,12,20,1,1,21,19.0,18.340000000000003,0.6599999999999966,Neutral
00-0036980,Elijah Moore,WR,2024,12,0,5,3,3,5.1,7.66,-2.5600000000000005,Neutral
,,,2024,12,0,4,0,0,0.0,3.83,-3.83,Neutral
00-0034364,Jordan Akins,TE,2024,12,0,4,3,3,6.8,6.11,0.6899999999999995,Neutral
00-0038710,Blake Whiteheart,TE,2024,12,0,1,1,1,3.9,1.24,2.66,Neutral
00-0030578,Cordarrelle Patterson,RB,2024,12,1,0,0,1,-0.2,3.47,-3.67,Neutral
00-0036945,Justin Fields,QB,2024,12,3,0,0,3,2.6,2.42,0.1800000000000001,Neutral
00-0036264,Jordan Love,QB,2024,12,1,0,0,1,14.72,11.49,3.229999999999998,Neutral
00-0037816,Romeo Doubs,WR,2024,12,0,6,3,3,8.4,10.31,-1.91,Neutral
00-0039146,Jayden Reed,WR,2024,12,0,3,3,3,5.6,4.43,1.17,Neutral
00-0038996,Tucker Kraft,TE,2024,12,0,2,2,2,10.6,3.42,7.18,Buy-Low
00-0032434,Brandon Allen,QB,2024,12,2,0,0,2,10.46,11.79,-1.33,Neutral
00-0033288,George Kittle,TE,2024,12,0,6,6,6,20.2,11.66,8.54,Buy-Low
00-0037306,John FitzPatrick,TE,2024,12,0,1,1,1,1.2,1.5,-0.3,Neutral
00-0035700,Josh Jacobs,RB,2024,12,26,1,0,26,28.6,28.389999999999997,0.2100000000000044,Neutral
,,,2024,12,0,1,0,0,0.0,1.35,-1.35,Neutral
00-0033280,Christian McCaffrey,RB,2024,12,11,4,3,14,7.800000000000001,12.45,-4.649999999999999,Sell-High
00-0035719,Deebo Samuel Sr.,WR,2024,12,0,4,1,1,3.1,6.48,-3.3800000000000003,Neutral
00-0029892,Kyle Juszczyk,RB,2024,12,0,1,1,1,2.4,1.49,0.91,Neutral
,,,2024,12,0,3,0,0,0.0,5.88,-5.88,Sell-High
00-0036259,Jauan Jennings,WR,2024,12,0,7,5,5,9.0,9.2,-0.1999999999999993,Neutral
00-0038124,Christian Watson,WR,2024,12,1,3,0,1,0.4,6.31,-5.909999999999999,Sell-High
00-0037091,Bo Melton,WR,2024,12,1,1,0,1,0.5,2.14,-1.64,Neutral
00-0033576,Eric Saubert,TE,2024,12,0,1,0,0,0.0,1.29,-1.29,Neutral
00-0038393,Dontayvion Wicks,WR,2024,12,0,2,1,1,3.5,4.07,-0.5700000000000003,Neutral
00-0038685,Chris Brooks,RB,2024,12,4,1,1,5,3.6,4.4399999999999995,-0.8399999999999994,Neutral
00-0032128,Chris Conley,WR,2024,12,0,1,0,0,0.0,2.18,-2.18,Neutral
00-0038465,Malik Heath,WR,2024,12,0,2,2,2,9.5,5.44,4.06,Buy-Low
00-0037525,Jordan Mason,RB,2024,12,3,2,1,4,2.3,4.13,-1.83,Neutral
00-0034855,Baker Mayfield,QB,2024,12,4,0,0,4,18.66,15.23,3.4299999999999997,Neutral
00-0038129,Cade Otton,TE,2024,12,0,3,1,1,4.0,5.16,-1.16,Neutral
00-0032385,Sterling Shepard,WR,2024,12,0,7,5,5,6.6,10.49,-3.890000000000001,Neutral
00-0039855,Jalen McMillan,WR,2024,12,0,2,1,1,2.1,3.13,-1.0299999999999998,Neutral
00-0031408,Mike Evans,WR,2024,12,0,6,5,5,11.8,10.11,1.6900000000000013,Neutral
00-0039361,Bucky Irving,RB,2024,12,12,6,6,18,27.200000000000003,16.13,11.070000000000004,Buy-Low
00-0038476,Tommy DeVito,QB,2024,12,7,0,0,7,10.76,12.73,-1.9700000000000009,Neutral
00-0039847,Theo Johnson,TE,2024,12,0,6,3,3,6.9,7.43,-0.5299999999999994,Neutral
00-0038117,Wan'Dale Robinson,WR,2024,12,1,5,5,6,9.7,6.75,2.9499999999999993,Neutral
00-0038396,Eric Gray,RB,2024,12,1,2,2,3,2.6,2.92,-0.3199999999999998,Neutral
00-0039050,Payne Durham,TE,2024,12,0,1,1,1,3.6,1.78,1.82,Neutral
,,,2024,12,0,2,0,0,0.0,2.23,-2.23,Neutral
00-0038951,Sean Tucker,RB,2024,12,4,1,1,5,8.0,8.96,-0.9600000000000009,Neutral
00-0039052,Trey Palmer,WR,2024,12,0,1,1,1,2.8,1.63,1.17,Neutral
00-0037256,Rachaad White,RB,2024,12,12,1,1,13,11.7,9.89,1.8100000000000005,Neutral
00-0039337,Malik Nabers,WR,2024,12,0,9,6,6,12.4,13.3,-0.9000000000000004,Neutral
00-0038824,Ryan Miller,WR,2024,12,0,1,1,1,2.4,1.28,1.12,Neutral
00-0038821,Rakim Jarrett,WR,2024,12,0,1,1,1,4.0,1.71,2.29,Neutral
00-0035250,Devin Singletary,RB,2024,12,2,2,2,4,9.0,6.51,2.49,Neutral
00-0035704,Drew Lock,QB,2024,12,0,0,0,0,0.12,0.18,-0.06,Neutral
00-0039384,Tyrone Tracy Jr.,RB,2024,12,9,4,4,13,9.0,11.83,-2.83,Neutral
00-0035535,Darius Slayton,WR,2024,12,0,2,0,0,0.0,3.64,-3.64,Neutral
00-0039163,C.J. Stroud,QB,2024,12,3,0,0,3,15.68,19.26,-3.58,Neutral
00-0039359,Cade Stover,TE,2024,12,0,4,3,3,11.6,7.97,3.63,Neutral
00-0039152,Will Levis,QB,2024,12,8,0,0,8,16.12,8.14,7.98,Buy-Low
00-0033009,Tyler Boyd,WR,2024,12,0,6,6,6,11.5,9.13,2.370000000000001,Neutral
00-0037614,John Metchie III,WR,2024,12,0,3,1,1,1.6,4.64,-3.0399999999999996,Neutral
00-0036554,Nico Collins,WR,2024,12,0,9,5,5,20.2,16.83,3.370000000000001,Neutral
00-0033897,Joe Mixon,RB,2024,12,14,6,5,19,9.5,15.95,-6.449999999999999,Sell-High
00-0038618,Xavier Hutchinson,WR,2024,12,0,1,0,0,0.0,0.94,-0.94,Neutral
00-0034837,Calvin Ridley,WR,2024,12,0,6,5,5,14.3,8.27,6.030000000000001,Buy-Low
00-0035261,Tony Pollard,RB,2024,12,24,5,3,27,21.9,17.97,3.93,Neutral
00-0037594,Julius Chestnut,RB,2024,12,1,1,1,2,1.5,1.67,-0.1699999999999999,Neutral
00-0036182,Nick Westbrook-Ikhine,WR,2024,12,0,5,2,2,12.8,8.3,4.5,Buy-Low
00-0038977,Tank Dell,WR,2024,12,0,5,3,3,10.2,8.58,1.6199999999999992,Neutral
00-0030431,Robert Woods,WR,2024,12,0,1,1,1,1.8,1.63,0.1700000000000001,Neutral
00-0034383,Dalton Schultz,TE,2024,12,0,2,2,2,4.0,3.36,0.6400000000000001,Neutral
,,,2024,12,0,2,0,0,0.0,4.84,-4.84,Sell-High
00-0037809,Chig Okonkwo,TE,2024,12,0,1,1,1,14.0,1.52,12.48,Buy-Low
00-0032394,Nick Vannett,TE,2024,12,0,1,0,0,0.0,1.53,-1.53,Neutral
00-0035228,Kyler Murray,QB,2024,13,7,0,0,7,15.2,23.08,-7.879999999999999,Sell-High
00-0039737,Tip Reiman,TE,2024,13,0,1,1,1,1.9,1.48,0.4199999999999999,Neutral
00-0037744,Trey McBride,TE,2024,13,0,12,12,12,21.6,18.78,2.8200000000000003,Neutral
00-0039041,Elijah Higgins,TE,2024,13,0,2,2,2,4.3,3.86,0.4399999999999999,Neutral
00-0033553,James Conner,RB,2024,13,17,4,3,20,11.1,13.39,-2.290000000000001,Neutral
00-0034869,Sam Darnold,QB,2024,13,4,0,0,4,19.6,19.24,0.3599999999999994,Neutral
00-0035229,T.J. Hockenson,TE,2024,13,0,6,3,3,5.8,8.85,-3.05,Neutral
00-0033246,Johnny Mundt,TE,2024,13,0,2,2,2,10.2,5.09,5.109999999999999,Buy-Low
00-0038994,Jordan Addison,WR,2024,13,0,6,4,4,9.4,13.18,-3.7799999999999994,Neutral
00-0039849,Marvin Harrison Jr.,WR,2024,13,0,12,5,5,17.0,22.53,-5.530000000000001,Sell-High
00-0033293,Aaron Jones,RB,2024,13,5,4,3,8,9.8,11.02,-1.2199999999999989,Neutral
00-0035500,Greg Dortch,WR,2024,13,1,3,2,3,2.7,4.8999999999999995,-2.1999999999999993,Neutral
00-0038559,Michael Wilson,WR,2024,13,0,7,5,5,10.5,11.85,-1.3499999999999996,Neutral
00-0038705,Emari Demercado,RB,2024,13,3,2,1,4,2.5,4.81,-2.3099999999999996,Neutral
00-0036322,Justin Jefferson,WR,2024,13,0,9,7,7,16.9,13.93,2.969999999999999,Neutral
00-0034646,Brandon Powell,WR,2024,13,0,1,1,1,1.8,1.56,0.24,Neutral
,,,2024,13,0,2,0,0,0.0,2.43,-2.43,Neutral
00-0037291,Jalen Nailor,WR,2024,13,0,2,1,1,2.8,4.73,-1.9300000000000008,Neutral
,,,2024,13,0,1,0,0,0.0,1.47,-1.47,Neutral
00-0033106,Jared Goff,QB,2024,13,1,0,0,1,16.94,25.07,-8.129999999999999,Sell-High
00-0037240,Jameson Williams,WR,2024,13,2,7,5,7,9.6,13.69,-4.09,Sell-High
00-0036963,Amon-Ra St. Brown,WR,2024,13,0,7,5,5,12.3,14.96,-2.66,Neutral
00-0039065,Sam LaPorta,TE,2024,13,0,6,3,3,15.6,16.39,-0.7900000000000009,Neutral
00-0035685,David Montgomery,RB,2024,13,21,3,3,24,15.4,20.74,-5.340000000000002,Sell-High
00-0033375,Tim Patrick,WR,2024,13,0,3,2,2,6.8,7.74,-0.9400000000000004,Neutral
00-0039918,Caleb Williams,QB,2024,13,4,0,0,4,26.139999999999997,20.200000000000003,5.939999999999994,Buy-Low
00-0036275,D'Andre Swift,RB,2024,13,11,3,2,13,9.4,9.55,-0.1500000000000003,Neutral
00-0034827,DJ Moore,WR,2024,13,0,16,8,8,23.7,28.64,-4.940000000000001,Sell-High
,,,2024,13,0,3,0,0,0.0,2.72,-2.72,Neutral
,,,2024,13,0,3,0,0,0.0,7.12,-7.12,Sell-High
00-0039919,Rome Odunze,WR,2024,13,0,6,2,2,4.5,9.96,-5.460000000000001,Sell-High
00-0039139,Jahmyr Gibbs,RB,2024,13,9,4,2,11,10.4,11.86,-1.4600000000000009,Neutral
00-0036290,Cole Kmet,TE,2024,13,0,3,3,3,5.6,5.93,-0.33,Neutral
00-0030279,Keenan Allen,WR,2024,13,0,8,5,5,24.3,14.62,9.68,Buy-Low
00-0036754,Brock Wright,TE,2024,13,0,1,1,1,2.3,1.63,0.6699999999999999,Neutral
00-0039732,Bo Nix,QB,2024,13,3,0,0,3,12.16,15.27,-3.110000000000001,Neutral
,,,2024,13,0,4,0,0,0.0,5.7,-5.7,Sell-High
00-0038976,Marvin Mims Jr.,WR,2024,13,1,4,3,4,19.9,7.44,12.46,Buy-Low
00-0031503,Jameis Winston,QB,2024,13,3,0,0,3,32.98,26.45,6.529999999999998,Buy-Low
00-0036407,Jerry Jeudy,WR,2024,13,0,13,9,9,40.5,21.04,19.46,Buy-Low
00-0033885,David Njoku,TE,2024,13,0,17,9,9,26.2,29.75,-3.5500000000000007,Neutral
00-0034348,Courtland Sutton,WR,2024,13,0,9,6,6,16.2,14.49,1.709999999999999,Neutral
00-0037539,Lucas Krull,TE,2024,13,0,3,3,3,5.4,4.62,0.7800000000000002,Neutral
00-0036997,Javonte Williams,RB,2024,13,4,2,1,5,7.4,10.57,-3.170000000000001,Neutral
00-0039424,Devaughn Vele,WR,2024,13,0,4,1,1,2.6,9.26,-6.66,Sell-High
00-0036980,Elijah Moore,WR,2024,13,1,14,8,9,19.200000000000003,21.65,-2.4499999999999957,Neutral
00-0036422,Adam Trautman,TE,2024,13,0,1,0,0,0.0,1.57,-1.57,Neutral
00-0039868,Troy Franklin,WR,2024,13,0,5,2,2,4.8,8.62,-3.8199999999999994,Neutral
,,,2024,13,0,1,0,0,0.0,0.99,-0.99,Neutral
00-0037300,Mike Woods,WR,2024,13,0,5,3,3,7.3,6.33,0.9699999999999998,Neutral
00-0038710,Blake Whiteheart,TE,2024,13,0,1,0,0,0.0,1.51,-1.51,Neutral
00-0038794,Jaleel McLaughlin,RB,2024,13,14,2,1,15,9.4,13.93,-4.529999999999999,Sell-High
00-0038783,Nate Adkins,TE,2024,13,0,1,1,1,2.6,1.55,1.05,Neutral
00-0039379,Jamari Thrash,WR,2024,13,0,2,2,2,3.1,1.89,1.2100000000000002,Neutral
00-0034364,Jordan Akins,TE,2024,13,0,1,0,0,0.0,0.82,-0.82,Neutral
00-0034791,Nick Chubb,RB,2024,13,9,2,2,11,12.5,8.92,3.58,Neutral
00-0036913,Kadarius Toney,WR,2024,13,1,1,0,1,0.3,1.95,-1.65,Neutral
00-0037267,Jerome Ford,RB,2024,13,9,1,1,10,7.199999999999999,5.64,1.5599999999999996,Neutral
00-0036971,Trevor Lawrence,QB,2024,13,1,0,0,1,0.24,4.34,-4.1,Sell-High
00-0033881,Evan Engram,TE,2024,13,0,9,7,7,11.1,13.81,-2.710000000000001,Neutral
00-0039893,Brian Thomas Jr.,WR,2024,13,1,10,4,5,18.700000000000003,19.49,-0.7899999999999956,Neutral
00-0039163,C.J. Stroud,QB,2024,13,5,0,0,5,14.38,16.1,-1.7200000000000024,Neutral
00-0036554,Nico Collins,WR,2024,13,0,11,8,8,19.9,18.37,1.5299999999999976,Neutral
00-0034383,Dalton Schultz,TE,2024,13,0,7,5,5,17.1,11.04,6.060000000000002,Buy-Low
00-0033897,Joe Mixon,RB,2024,13,20,6,4,24,21.9,19.94,1.9600000000000044,Neutral
00-0036973,Travis Etienne,RB,2024,13,13,3,3,16,8.8,10.56,-1.759999999999998,Neutral
00-0038606,Parker Washington,WR,2024,13,0,12,6,6,24.3,21.03,3.2699999999999996,Neutral
00-0036887,Luke Farrell,TE,2024,13,0,1,0,0,0.0,1.64,-1.64,Neutral
,,,2024,13,0,1,0,0,0.0,1.69,-1.69,Neutral
00-0038977,Tank Dell,WR,2024,13,0,4,1,1,3.3,9.12,-5.819999999999999,Sell-High
00-0036331,Devin Duvernay,WR,2024,13,0,4,2,2,4.3,6.3,-2.0,Neutral
00-0037258,Dameon Pierce,RB,2024,13,0,1,1,1,1.1,1.5,-0.3999999999999999,Neutral
00-0039359,Cade Stover,TE,2024,13,0,1,1,1,1.4,1.61,-0.2100000000000002,Neutral
00-0036972,Mac Jones,QB,2024,13,3,0,0,3,20.0,17.689999999999998,2.3100000000000023,Neutral
00-0038555,Tank Bigsby,RB,2024,13,7,1,1,8,4.5,4.43,0.0700000000000002,Neutral
00-0037614,John Metchie III,WR,2024,13,0,2,2,2,3.6,3.22,0.3799999999999999,Neutral
00-0038935,Brenton Strange,TE,2024,13,0,2,1,1,2.4,4.4,-2.0000000000000004,Neutral
00-0030431,Robert Woods,WR,2024,13,0,1,0,0,0.0,3.21,-3.21,Neutral
00-0039851,Drake Maye,QB,2024,13,5,0,0,5,19.42,18.200000000000003,1.2199999999999989,Neutral
00-0033307,Kendrick Bourne,WR,2024,13,1,3,3,4,7.5,5.640000000000001,1.8599999999999992,Neutral
00-0038608,Kayshon Boutte,WR,2024,13,0,6,3,3,9.1,11.03,-1.9299999999999995,Neutral
00-0033090,Hunter Henry,TE,2024,13,0,9,7,7,14.5,17.11,-2.609999999999999,Neutral
00-0039164,Anthony Richardson,QB,2024,13,9,0,0,9,21.16,24.15,-2.9899999999999984,Neutral
00-0036252,Michael Pittman,WR,2024,13,0,7,5,5,9.2,10.44,-1.2400000000000002,Neutral
00-0037292,Andrew Ogletree,TE,2024,13,0,2,1,1,3.2,3.44,-0.2399999999999997,Neutral
00-0036223,Jonathan Taylor,RB,2024,13,25,1,1,26,17.3,20.96,-3.66,Neutral
00-0032392,Austin Hooper,TE,2024,13,0,4,4,4,14.2,6.97,7.23,Buy-Low
00-0038621,Demario Douglas,WR,2024,13,0,4,4,4,6.0,5.57,0.4299999999999997,Neutral
00-0036876,Kylen Granson,TE,2024,13,0,3,0,0,0.0,5.3,-5.3,Sell-High
00-0036875,Rhamondre Stevenson,RB,2024,13,18,3,3,21,12.4,15.28,-2.880000000000001,Neutral
00-0039907,Ja'Lynn Polk,WR,2024,13,0,1,0,0,0.0,1.37,-1.37,Neutral
00-0037664,Alec Pierce,WR,2024,13,0,6,2,2,9.6,11.19,-1.59,Neutral
00-0039890,Adonai Mitchell,WR,2024,13,0,2,0,0,0.0,4.78,-4.78,Sell-High
00-0033217,Mo Alie-Cox,TE,2024,13,0,2,2,2,3.5,2.68,0.8199999999999998,Neutral
00-0038394,Will Mallory,TE,2024,13,0,1,1,1,1.7,1.43,0.27,Neutral
00-0029604,Kirk Cousins,QB,2024,13,1,0,0,1,2.1,18.04,-15.94,Sell-High
00-0037238,Drake London,WR,2024,13,1,16,9,10,17.3,30.76,-13.459999999999996,Sell-High
00-0034407,Ray-Ray McCloud,WR,2024,13,1,6,4,5,13.3,10.3,3.0,Neutral
00-0037263,Tyler Allgeier,RB,2024,13,8,1,1,9,3.2,6.890000000000001,-3.69,Neutral
00-0038542,Bijan Robinson,RB,2024,13,26,6,6,32,25.5,26.37,-0.870000000000001,Neutral
00-0036309,Darnell Mooney,WR,2024,13,0,6,3,3,5.0,9.85,-4.85,Sell-High
00-0036355,Justin Herbert,QB,2024,13,5,0,0,5,7.98,10.95,-2.9700000000000015,Neutral
00-0039915,Ladd McConkey,WR,2024,13,0,12,9,9,20.7,19.58,1.120000000000001,Neutral
00-0038544,Quentin Johnston,WR,2024,13,0,4,2,2,3.2,7.11,-3.91,Neutral
00-0037654,Tucker Fisk,TE,2024,13,0,1,1,1,1.1,1.5,-0.3999999999999999,Neutral
00-0034184,Gus Edwards,RB,2024,13,6,1,1,7,4.300000000000001,4.33,-0.0299999999999993,Neutral
00-0037475,Stone Smartt,TE,2024,13,0,2,1,1,1.3,3.48,-2.1799999999999997,Neutral
00-0034159,Will Dissly,TE,2024,13,0,1,0,0,0.0,3.27,-3.27,Neutral
00-0036988,Josh Palmer,WR,2024,13,0,1,1,1,4.1,3.06,1.0399999999999996,Neutral
,,,2024,13,0,1,0,0,0.0,1.33,-1.33,Neutral
00-0036429,Charlie Woerner,TE,2024,13,0,1,1,1,1.5,1.32,0.1799999999999999,Neutral
00-0038614,Scott Matlock,RB,2024,13,0,1,1,1,1.2,1.47,-0.27,Neutral
00-0036970,Kyle Pitts,TE,2024,13,0,2,0,0,0.0,4.76,-4.76,Sell-High
00-0038573,Derius Davis,WR,2024,13,1,1,1,2,1.6,1.92,-0.3199999999999998,Neutral
00-0034162,J.K. Scott,P,2024,13,0,0,0,0,0.12,0.26,-0.14,Neutral
00-0031280,Derek Carr,QB,2024,13,2,0,0,2,14.56,15.45,-0.8900000000000006,Neutral
,,,2024,13,0,3,0,0,0.0,4.28,-4.28,Sell-High
00-0037231,Kevin Austin Jr.,WR,2024,13,1,3,3,4,7.0,6.11,0.8899999999999997,Neutral
00-0034981,Foster Moreau,TE,2024,13,0,4,2,2,2.6,6.52,-3.919999999999999,Neutral
00-0033357,Taysom Hill,TE,2024,13,5,7,5,10,9.7,12.98,-3.280000000000001,Neutral
00-0033906,Alvin Kamara,RB,2024,13,23,6,4,27,15.9,21.880000000000003,-5.980000000000004,Sell-High
00-0034860,Dante Pettis,WR,2024,13,0,2,1,1,3.5,4.01,-0.5099999999999998,Neutral
00-0026498,Matthew Stafford,QB,2024,13,4,0,0,4,15.62,13.739999999999998,1.8800000000000023,Neutral
00-0032775,Demarcus Robinson,WR,2024,13,0,3,2,2,12.9,7.97,4.930000000000001,Buy-Low
00-0039075,Puka Nacua,WR,2024,13,1,8,5,6,17.3,14.67,2.630000000000001,Neutral
00-0033908,Cooper Kupp,WR,2024,13,0,6,3,3,4.7,9.95,-5.249999999999999,Sell-High
00-0036040,Juwan Johnson,TE,2024,13,0,7,5,5,8.6,11.31,-2.710000000000001,Neutral
,,,2024,13,0,1,0,0,0.0,1.32,-1.32,Neutral
00-0033948,Jamaal Williams,RB,2024,13,0,1,1,1,1.7,1.11,0.5899999999999999,Neutral
00-0037840,Kyren Williams,RB,2024,13,15,1,1,16,18.299999999999997,10.24,8.059999999999997,Buy-Low
00-0034272,Marquez Valdes-Scantling,WR,2024,13,0,3,2,2,11.6,5.71,5.89,Buy-Low
00-0036244,Colby Parkinson,TE,2024,13,0,1,1,1,2.3,1.54,0.7599999999999998,Neutral
00-0036849,Tutu Atwell,WR,2024,13,1,2,2,3,5.9,5.09,0.8100000000000005,Neutral
00-0037004,Hunter Long,TE,2024,13,0,1,0,0,0.0,1.31,-1.31,Neutral
00-0036427,Tyler Johnson,WR,2024,13,0,1,0,0,0.0,2.78,-2.78,Neutral
00-0034418,Cedrick Wilson Jr.,WR,2024,13,0,1,1,1,2.9,1.99,0.91,Neutral
00-0033873,Patrick Mahomes,QB,2024,13,2,0,0,2,16.24,24.16,-7.920000000000002,Sell-High
00-0039894,Xavier Worthy,WR,2024,13,0,7,5,5,10.4,10.94,-0.5399999999999991,Neutral
00-0034386,Justin Watson,WR,2024,13,0,3,1,1,7.6,5.78,1.8199999999999992,Neutral
00-0030506,Travis Kelce,TE,2024,13,0,13,7,7,13.8,22.32,-8.52,Sell-High
00-0033923,Kareem Hunt,RB,2024,13,7,4,2,9,3.5,11.1,-7.6,Sell-High
00-0030564,DeAndre Hopkins,WR,2024,13,0,9,4,4,13.0,16.99,-3.9899999999999984,Neutral
00-0038579,Aidan O'Connell,QB,2024,13,1,0,0,1,19.6,10.16,9.44,Buy-Low
00-0034960,Jakobi Meyers,WR,2024,13,0,11,6,6,15.7,16.11,-0.4100000000000001,Neutral
00-0039066,Michael Mayer,TE,2024,13,0,2,1,1,1.5,2.45,-0.9500000000000002,Neutral
00-0039338,Brock Bowers,TE,2024,13,1,14,10,11,30.2,21.35,8.849999999999998,Buy-Low
00-0033857,JuJu Smith-Schuster,WR,2024,13,0,1,1,1,2.0,1.46,0.54,Neutral
00-0036637,Noah Gray,TE,2024,13,0,6,4,4,9.8,12.91,-3.109999999999999,Neutral
00-0037197,Isiah Pacheco,RB,2024,13,7,1,1,8,5.9,5.48,0.4199999999999999,Neutral
,,,2024,13,0,1,0,0,0.0,0.0,0.0,Neutral
00-0036527,DJ Turner,WR,2024,13,0,1,1,1,3.5,1.16,2.34,Neutral
00-0038563,Tre Tucker,WR,2024,13,1,1,1,2,13.9,2.6,11.3,Buy-Low
00-0037509,Sincere McCormick,RB,2024,13,12,2,2,14,8.5,8.69,-0.1899999999999995,Neutral
00-0036955,Terrace Marshall Jr.,WR,2024,13,0,1,0,0,0.0,1.25,-1.25,Neutral
00-0033526,Samaje Perine,RB,2024,13,0,1,1,1,1.5,1.45,0.05,Neutral
00-0032104,Ameer Abdullah,RB,2024,13,10,2,2,12,7.3,8.68,-1.38,Neutral
,,,2024,13,0,1,0,0,0.0,0.0,0.0,Neutral
00-0036264,Jordan Love,QB,2024,13,0,0,0,0,18.96,13.82,5.140000000000001,Buy-Low
00-0039146,Jayden Reed,WR,2024,13,1,6,3,4,19.7,11.47,8.229999999999999,Buy-Low
00-0038996,Tucker Kraft,TE,2024,13,0,7,6,6,13.8,10.24,3.5600000000000005,Neutral
00-0036212,Tua Tagovailoa,QB,2024,13,2,0,0,2,25.200000000000003,19.59,5.610000000000003,Buy-Low
00-0039040,De'Von Achane,RB,2024,13,7,9,8,15,21.0,19.12,1.879999999999999,Neutral
00-0038393,Dontayvion Wicks,WR,2024,13,0,5,4,4,7.0,10.48,-3.4800000000000004,Neutral
00-0035700,Josh Jacobs,RB,2024,13,19,4,4,23,21.700000000000003,22.2,-0.4999999999999964,Neutral
00-0033858,Jonnu Smith,TE,2024,13,0,11,10,10,21.3,19.76,1.5399999999999991,Neutral
00-0035125,Alec Ingold,RB,2024,13,0,2,2,2,3.5,2.65,0.8500000000000001,Neutral
00-0033040,Tyreek Hill,WR,2024,13,0,9,6,6,20.3,15.75,4.550000000000001,Buy-Low
00-0036613,Jaylen Waddle,WR,2024,13,0,4,4,4,11.3,7.55,3.750000000000001,Neutral
00-0039880,Malik Washington,WR,2024,13,0,4,2,2,2.8,5.83,-3.03,Neutral
00-0031687,Raheem Mostert,RB,2024,13,5,3,2,7,5.4,8.01,-2.609999999999999,Neutral
00-0038124,Christian Watson,WR,2024,13,0,4,2,2,8.7,8.25,0.4499999999999993,Neutral
00-0038685,Chris Brooks,RB,2024,13,3,2,2,5,4.9,6.68,-1.7799999999999994,Neutral
00-0038720,Julian Hill,TE,2024,13,0,1,1,1,1.5,1.31,0.1899999999999999,Neutral
00-0031235,Odell Beckham Jr.,WR,2024,13,0,2,1,1,1.9,2.49,-0.5900000000000003,Neutral
00-0034798,Durham Smythe,TE,2024,13,0,1,1,1,1.8,1.56,0.24,Neutral
00-0033662,Cooper Rush,QB,2024,13,5,0,0,5,11.8,20.21,-8.41,Sell-High
00-0038547,Luke Schoonmaker,TE,2024,13,0,6,5,5,8.3,8.61,-0.3099999999999987,Neutral
00-0036358,CeeDee Lamb,WR,2024,13,0,6,2,2,5.9,9.34,-3.4399999999999995,Neutral
00-0036139,Rico Dowdle,RB,2024,13,22,3,3,25,21.299999999999997,17.43,3.8699999999999974,Neutral
